amount,user_avg_amount,amount_ratio,tx_count_last_1h,tx_count_last_24h,is_new_device,is_trusted_device,is_new_ip,is_new_country,failed_logins_last_30m,hour_of_day,label
69.08,80.51,0.8580300583778412,0,5,0,1,0,0,0,11,0
527.27,217.89,2.4198907705723074,1,8,1,0,0,0,2,23,0
215.42,150.2,1.4342210386151797,0,5,0,1,0,0,0,10,0
147.97,104.73,1.4128711925904707,0,4,0,1,0,0,0,12,0
68.63,78.4,0.8753826530612243,0,3,0,1,0,0,0,14,0
149.72,130.88,1.1439486552567237,0,3,0,1,0,0,0,0,0
311.96,60.91,5.121654900673124,12,29,1,0,1,1,5,9,1
291.92,297.68,0.9806503628056974,0,2,0,1,0,0,0,17,0
76.29,85.63,0.8909260773093544,1,5,0,1,0,0,0,6,0
112.05,80.99,1.383504136313125,0,4,0,1,0,0,0,10,0
77.2,59.48,1.2979152656355077,0,1,0,1,0,0,0,10,0
327.69,145.01,2.2597751879180747,8,13,0,1,0,0,0,12,1
157.65,111.77,1.4104858190927798,1,5,0,1,0,0,0,6,0
144.5,155.86,0.9271140767355318,1,3,0,1,0,0,0,10,0
698.46,249.01,2.804947592466166,5,13,0,0,1,0,2,10,0
150.33,157.6,0.9538705583756346,1,1,0,1,0,0,0,18,0
23.03,30.02,0.7671552298467689,2,5,0,1,0,0,0,10,0
379.92,69.54,5.463330457290768,12,33,1,0,1,1,3,7,1
31.8,44.15,0.7202718006795017,2,7,0,1,0,0,0,15,0
64.5,51.97,1.2411006349817202,0,2,0,1,0,0,0,15,0
99.42,94.15,1.055974508762613,4,6,0,1,0,0,2,16,0
45.01,45.66,0.9857643451598774,0,3,0,1,0,0,0,16,0
86.08,102.54,0.8394772771601325,1,3,0,1,0,0,0,17,0
181.56,182.28,0.9960500329163924,0,2,0,1,0,0,0,17,0
29.84,35.26,0.8462847419171866,2,3,0,1,0,0,0,17,0
73.42,64.05,1.1462919594067136,2,5,0,1,0,0,0,13,0
68.99,60.66,1.1373227827233763,2,4,0,1,0,0,0,10,0
97.67,63.6,1.535691823899371,3,3,0,1,0,0,0,13,0
46.31,52.11,0.888696987142583,0,1,0,1,0,0,0,21,0
1076.66,164.29,6.553411650130867,9,15,1,0,1,1,7,2,1
90.8,44.28,2.0505871725383917,4,14,0,1,0,0,1,16,1
10.27,16.83,0.6102198455139632,0,1,0,1,0,0,0,16,0
38.4,29.75,1.2907563025210083,3,7,0,1,0,0,0,16,0
53.58,86.75,0.6176368876080691,2,5,0,1,0,0,0,16,0
148.18,86.8,1.7071428571428573,6,10,0,0,1,0,2,3,0
390.3,55.55,7.0261026102610264,11,27,1,0,1,1,7,0,1
126.86,95.01,1.3352278707504472,10,13,1,0,0,0,2,18,1
70.91,50.59,1.4016604071950978,0,2,0,1,0,0,1,17,0
162.59,62.55,2.5993605115907275,2,3,0,1,1,1,0,22,0
157.88,108.37,1.456860754821445,1,1,0,1,0,0,0,1,0
35.98,26.53,1.3562005277044853,1,2,0,1,0,0,0,14,0
528.56,190.49,2.7747388314347208,6,13,0,1,1,0,2,3,1
91.14,119.24,0.7643408252264341,2,3,0,1,0,0,0,10,0
114.65,96.95,1.182568334192883,0,5,0,1,0,0,0,15,0
36.81,33.45,1.1004484304932736,0,6,0,1,0,0,0,12,0
102.38,123.86,0.8265783949620539,1,5,0,1,1,0,0,13,1
518.45,388.71,1.3337706773687326,0,5,0,0,1,0,0,14,0
137.53,72.86,1.887592643425748,3,7,0,1,1,0,2,11,1
41.57,49.06,0.8473298002445984,3,16,1,0,1,0,0,9,0
41.74,44.86,0.9304502897904593,0,3,0,0,0,0,0,11,0
322.91,50.42,6.404403014676716,8,21,1,0,1,1,5,5,1
38.77,50.96,0.7607927786499216,2,3,0,1,0,0,0,16,0
165.47,140.52,1.1775547964702533,0,0,0,1,0,0,0,7,0
288.95,102.62,2.8157279282790877,6,9,0,0,0,0,1,9,0
611.42,68.74,8.894675589176607,11,19,1,0,1,1,6,0,1
214.39,169.53,1.2646139326372912,0,1,0,1,0,0,0,0,0
140.32,66.47,2.1110275312170903,2,7,1,0,0,0,0,12,1
37.23,65.82,0.5656335460346399,1,4,0,1,0,0,1,0,0
53.76,35.38,1.519502543810062,1,6,0,1,0,0,0,10,0
97.25,80.3,1.2110834371108343,0,4,0,1,0,0,0,9,0
176.75,184.38,0.9586180713743356,0,2,0,1,0,0,0,7,0
104.43,41.07,2.5427319211102994,6,9,0,1,1,1,0,14,0
98.76,147.36,0.6701954397394136,2,4,0,1,0,0,0,14,0
123.6,98.14,1.2594253107805176,0,2,0,1,0,0,0,23,0
86.25,70.85,1.2173606210303458,0,3,0,1,0,0,0,17,0
246.8,215.53,1.145084211014708,0,3,0,1,0,0,0,13,0
107.27,87.86,1.2209196448895971,2,6,0,1,0,0,0,12,0
68.66,54.85,1.2517775752051048,0,1,0,1,0,0,0,15,0
44.09,78.54,0.5613700025464732,0,6,0,1,0,0,0,14,0
71.49,48.75,1.4664615384615383,0,6,0,1,0,0,0,17,0
35.42,64.16,0.5520573566084789,1,4,0,1,0,0,0,12,0
186.26,187.0,0.996042780748663,0,3,0,1,0,0,0,13,0
27.19,22.13,1.2286488929055581,1,4,0,1,0,0,1,11,0
51.67,50.96,1.0139324960753533,2,6,0,1,0,0,0,17,0
157.85,192.06,0.8218785796105383,2,4,0,1,0,0,0,12,0
52.43,46.6,1.125107296137339,0,3,0,1,0,0,0,11,0
106.74,92.29,1.1565716762379454,0,5,0,1,0,1,0,15,0
151.72,127.76,1.1875391358797744,1,6,0,1,0,0,0,9,0
427.93,153.46,2.7885442460576044,2,5,0,0,0,0,4,14,1
540.29,74.37,7.26489175742907,13,22,1,0,1,1,4,23,1
182.12,45.38,4.01322168356104,10,26,1,0,1,0,3,22,1
72.89,47.14,1.5462452269834535,1,4,0,1,0,0,0,10,0
295.4,128.47,2.2993695026076124,3,8,0,0,0,0,3,18,0
77.99,64.64,1.2065284653465345,4,10,1,0,1,0,0,5,1
99.77,72.06,1.3845406605606438,2,4,0,1,0,0,0,9,0
60.21,80.33,0.749533175650442,7,10,0,1,1,0,0,17,1
45.82,53.69,0.853417768672006,0,0,0,1,0,0,0,14,0
568.39,345.64,1.6444566601087838,3,14,0,1,1,0,2,13,1
64.54,50.73,1.272225507589198,1,3,0,1,0,0,0,13,0
23.73,22.6,1.05,0,1,0,1,0,0,0,17,0
28.36,36.08,0.7860310421286031,1,2,0,1,0,0,0,12,0
54.62,52.5,1.0403809523809524,1,3,1,0,0,0,0,11,0
223.1,209.5,1.0649164677804295,3,6,0,0,0,0,0,16,0
90.77,121.69,0.7459117429534062,1,4,0,1,0,0,0,20,0
80.42,61.66,1.304249108011677,0,1,0,1,0,0,0,12,0
121.49,125.11,0.971065462393094,0,3,0,1,0,0,1,3,0
130.68,101.76,1.284198113207547,0,2,0,1,0,0,0,13,0
26.03,34.03,0.7649133117837202,1,4,0,1,0,0,0,16,0
624.57,77.91,8.016557566422797,8,27,1,0,1,1,6,22,1
98.33,108.53,0.9060167695568045,1,2,0,1,0,0,0,3,0
128.51,62.18,2.0667417175940814,1,7,1,0,0,0,1,16,0
190.17,125.36,1.5169910657306955,6,12,0,0,0,0,2,16,0
42.08,75.37,0.5583123258590951,0,4,0,1,0,0,0,17,0
61.95,82.4,0.7518203883495146,0,2,1,0,0,0,0,9,0
76.52,58.86,1.3000339789330615,0,2,0,1,0,0,1,10,0
125.54,180.74,0.6945889122496404,0,2,0,1,0,0,0,15,0
104.13,79.81,1.3047237188322265,3,3,0,1,0,0,0,15,0
65.38,63.58,1.0283107895564643,1,4,0,1,0,0,0,19,0
60.95,99.98,0.609621924384877,2,4,0,0,1,0,0,13,0
113.62,54.93,2.068450755507009,5,10,1,0,0,0,0,22,0
91.62,98.96,0.9258286176232823,3,5,0,1,0,0,1,12,0
55.94,78.9,0.7089987325728769,0,2,0,1,0,0,0,17,0
98.81,100.11,0.987014284287284,1,2,0,1,0,0,0,12,0
45.39,42.31,1.0727960293074923,2,5,0,0,1,0,0,14,0
156.15,100.29,1.556984744241699,3,13,0,1,0,0,0,0,0
109.09,107.36,1.0161140089418779,0,3,0,1,0,0,0,14,0
765.83,103.22,7.419395465994962,13,27,1,0,1,1,4,22,1
45.82,58.72,0.7803133514986377,1,6,0,1,0,0,0,20,0
148.5,52.74,2.8156996587030716,0,3,0,0,0,0,1,0,0
339.17,160.37,2.11492174346823,1,8,1,0,0,0,0,3,1
46.29,40.39,1.1460757613270611,1,4,0,1,0,0,0,3,0
36.72,23.45,1.5658848614072494,1,4,0,1,0,0,0,12,0
99.18,93.43,1.0615434014770417,3,6,0,1,0,0,0,17,0
308.78,114.8,2.6897212543554003,3,7,1,0,1,0,0,17,0
45.77,81.3,0.5629766297662977,0,1,0,0,0,0,0,0,0
77.79,152.63,0.509663893074756,1,4,0,1,0,0,0,16,0
84.9,92.4,0.9188311688311689,2,4,0,1,0,0,0,12,0
76.96,62.88,1.223918575063613,2,8,0,1,0,0,0,12,0
519.92,84.68,6.139820500708549,8,22,1,0,1,1,5,5,1
81.31,79.64,1.0209693621295832,1,1,0,1,0,0,0,12,0
39.46,80.87,0.4879436132063806,2,5,0,1,0,0,0,9,0
115.85,103.13,1.1233394744497236,1,1,0,1,0,0,0,14,0
190.18,127.23,1.4947732453037805,2,5,0,1,0,0,0,22,0
32.3,33.94,0.9516794342958161,0,2,0,1,0,0,0,12,0
59.71,25.72,2.3215396578538106,3,10,0,1,0,0,2,0,1
38.26,41.46,0.9228171731789676,3,11,0,1,1,0,2,14,0
18.33,33.69,0.5440783615316117,0,1,0,1,1,0,0,11,0
83.17,83.32,0.9981997119539128,0,1,0,0,0,0,0,12,0
41.87,49.37,0.8480858821146445,2,4,0,1,0,0,0,17,0
26.92,42.73,0.6300023402761527,2,3,0,1,0,0,0,17,0
138.8,281.0,0.4939501779359431,0,1,0,1,0,0,0,17,0
110.93,79.18,1.4009850972467794,2,6,0,1,0,0,0,15,0
91.81,60.37,1.5207884710949149,2,6,0,1,0,0,3,13,0
78.3,61.88,1.2653522947640594,0,3,0,1,0,0,0,17,0
52.71,93.73,0.5623599701269604,2,5,0,0,0,0,0,12,0
98.12,111.29,0.8816605265522509,1,3,0,1,0,0,0,11,0
222.99,227.66,0.9794869542299921,5,12,0,1,0,0,0,3,0
236.39,95.27,2.4812637766348273,2,9,0,1,0,0,1,12,1
847.99,399.05,2.1250219270768076,3,9,0,0,1,1,1,9,0
757.06,270.48,2.798950014788524,0,4,1,0,1,1,1,2,1
217.15,140.65,1.5439033060789193,0,2,0,1,0,0,0,17,0
31.25,47.38,0.6595609962009287,0,3,0,1,0,0,0,12,0
167.63,115.63,1.4497102827985817,1,6,0,1,0,0,0,12,0
59.01,57.51,1.0260824204486176,2,2,0,1,0,0,0,11,0
49.83,57.87,0.8610679108346293,2,5,0,1,0,0,1,14,0
72.6,96.35,0.753502854177478,0,1,0,1,0,0,1,16,0
209.21,76.47,2.735844121877861,4,9,0,1,0,1,0,17,0
33.63,58.46,0.5752651385562778,2,9,0,1,0,0,0,12,0
66.22,94.5,0.7007407407407408,2,2,0,1,0,0,0,13,0
151.4,111.27,1.3606542644019053,1,6,0,1,0,0,0,9,0
128.88,86.98,1.4817199356173831,2,4,0,1,0,0,0,11,0
64.22,57.36,1.1195955369595536,0,3,0,1,0,0,0,9,0
154.77,111.13,1.392693242148835,2,4,0,1,0,0,0,17,0
30.99,30.97,1.0006457862447529,0,0,0,1,0,0,0,13,0
49.86,40.1,1.2433915211970075,1,2,0,1,0,0,0,9,0
157.48,128.76,1.2230506368437404,0,1,0,1,0,0,0,15,0
53.33,38.57,1.3826808400311121,3,4,1,0,0,0,0,11,0
21.72,29.18,0.7443454420836189,0,1,0,1,0,0,0,15,0
215.41,38.86,5.543232115285641,13,29,1,0,1,1,6,1,1
143.72,117.34,1.224816771774331,0,3,0,1,0,0,0,6,0
62.95,74.61,0.8437206808738775,0,2,0,1,0,0,0,14,0
70.35,27.91,2.5206019347903976,1,6,0,1,0,0,2,10,1
146.0,129.25,1.1295938104448742,0,2,0,1,0,0,0,13,0
373.6,195.08,1.9151117490260405,2,6,0,0,0,0,1,14,0
61.52,48.29,1.273969765997101,0,1,0,1,0,0,0,14,0
42.2,35.6,1.1853932584269664,1,7,1,0,0,0,0,11,0
24.35,49.41,0.4928152195911759,1,3,0,0,1,0,0,9,0
34.96,30.6,1.142483660130719,0,3,0,1,0,0,0,23,0
79.54,82.53,0.9637707500302921,0,2,0,1,0,0,0,10,0
63.25,81.45,0.7765500306936771,2,3,0,1,0,0,0,13,0
18.33,31.21,0.587311759051586,3,6,1,0,0,0,0,13,0
94.05,85.3,1.1025791324736225,2,5,0,1,0,0,0,13,0
80.86,60.51,1.3363080482564866,2,4,0,1,0,0,0,21,0
76.46,115.77,0.6604474388874492,0,1,0,1,0,0,0,13,0
47.97,66.23,0.7242941265287633,1,2,0,0,1,0,0,5,0
112.63,88.5,1.2726553672316383,1,1,1,0,0,0,0,20,0
368.72,59.26,6.222072224097199,10,30,1,0,1,1,3,1,1
92.54,98.28,0.9415954415954416,1,1,0,1,0,0,0,3,0
23.11,37.98,0.6084781463928384,1,5,0,1,0,0,0,17,0
70.09,55.47,1.2635658914728682,2,3,0,1,0,0,0,17,0
222.44,165.23,1.3462446286993888,1,2,0,1,0,0,0,16,0
33.56,35.41,0.9477548715052246,1,7,0,0,0,1,1,12,0
78.27,97.89,0.7995709469813055,0,1,0,0,0,0,0,14,0
385.79,137.57,2.804317801846333,4,12,0,1,0,0,1,16,0
93.26,87.6,1.0646118721461189,0,3,0,1,0,0,1,20,0
139.35,60.4,2.3071192052980134,0,4,1,0,0,0,1,4,1
37.18,57.08,0.6513665031534688,1,1,0,1,1,0,0,10,0
211.5,138.27,1.52961596875678,0,2,0,1,0,0,0,18,0
41.52,57.88,0.7173462335867312,1,6,0,1,0,0,0,9,0
73.42,116.26,0.6315155685532428,0,3,0,1,0,0,1,10,0
54.79,37.18,1.4736417428725122,1,3,1,0,0,0,0,15,0
21.23,36.83,0.5764322563127885,0,1,0,1,0,0,0,15,0
300.99,224.41,1.341250389911323,1,3,0,1,0,0,0,15,0
371.35,58.06,6.395969686531175,7,24,1,0,1,1,3,18,1
152.99,106.32,1.4389578630549287,0,4,0,1,0,0,0,16,0
37.99,61.49,0.6178240364286876,1,6,0,1,0,0,0,15,0
279.89,98.86,2.831175399554926,5,14,1,0,0,0,1,10,0
32.68,55.46,0.5892535160476019,1,5,0,1,0,0,0,13,0
64.5,48.0,1.34375,0,5,0,1,0,0,0,23,0
30.05,32.29,0.930628677609167,0,3,0,1,0,0,0,16,0
117.92,114.22,1.0323936263351428,2,4,0,1,0,0,0,18,0
208.24,150.19,1.3865104201344964,0,3,0,1,0,0,0,11,0
16.85,21.71,0.7761400276370337,0,2,0,1,0,0,0,3,0
45.62,67.83,0.6725637623470441,0,2,0,1,0,0,0,13,0
236.37,181.05,1.3055509527754763,2,7,0,1,0,0,1,10,0
49.38,75.13,0.6572607480367364,0,1,0,1,0,0,0,15,0
336.75,126.99,2.6517836050082684,4,7,0,1,0,0,1,9,1
58.74,50.1,1.1724550898203594,0,1,0,1,0,0,0,16,0
604.49,105.37,5.736832115402866,12,29,1,0,1,1,2,2,1
197.0,284.64,0.6921023046655425,2,6,0,1,0,0,0,17,0
211.2,96.42,2.190416925948973,4,5,1,0,0,0,0,12,0
576.0,76.85,7.495120364346129,11,34,1,0,1,1,3,4,1
212.13,176.2,1.2039160045402952,2,2,0,1,0,0,0,8,0
323.6,158.24,2.044994944388271,5,9,0,1,0,0,0,14,1
151.21,134.37,1.1253255935104562,1,3,0,1,0,0,0,13,0
115.93,97.7,1.186591606960082,0,3,0,0,1,0,1,22,0
141.54,112.8,1.2547872340425532,2,6,0,1,0,0,0,12,0
218.57,29.64,7.374156545209177,6,28,1,0,1,0,6,3,1
37.82,65.53,0.5771402411109415,1,1,0,1,0,0,0,8,0
9.21,16.02,0.5749063670411986,1,1,0,1,0,0,0,7,0
54.38,42.14,1.2904603701945896,1,3,0,1,0,0,0,9,0
187.98,173.14,1.085710985329791,1,6,1,0,0,0,0,14,0
228.14,187.18,1.2188267977348006,1,4,0,1,0,0,0,14,0
292.73,110.82,2.6414907056488004,2,7,0,1,1,0,0,12,0
291.14,201.39,1.4456527136402006,3,9,1,0,0,0,4,10,0
195.13,147.08,1.326692956214305,0,2,0,1,0,0,1,23,0
149.79,115.46,1.297332409492465,2,4,0,1,0,0,0,16,0
27.35,35.27,0.7754465551460165,2,3,0,1,0,0,0,9,0
115.58,129.12,0.8951363073110284,1,3,0,1,0,0,0,0,0
142.03,140.34,1.0120421832692033,2,5,0,1,0,0,0,15,0
73.55,49.98,1.4715886354541816,4,14,0,1,1,0,0,22,0
85.39,113.18,0.7544619190669729,1,4,0,1,0,0,0,15,0
76.89,51.66,1.4883855981416958,1,6,0,1,0,0,0,13,0
59.81,75.34,0.7938677993097956,1,8,0,1,0,0,0,16,0
170.36,86.96,1.959061637534499,4,12,0,1,0,0,0,14,1
335.93,38.8,8.657989690721651,12,32,1,0,1,1,9,1,1
122.35,51.0,2.399019607843137,1,9,0,0,1,0,0,22,1
109.47,177.53,0.6166281755196305,2,3,0,1,0,0,0,12,0
96.71,101.09,0.9566722722326638,0,2,0,1,0,0,0,15,0
136.94,137.47,0.9961446133701899,0,2,0,1,0,0,0,1,0
750.19,109.06,6.878690629011554,6,30,1,0,1,0,7,3,1
270.58,127.59,2.1206991143506544,2,5,0,0,0,0,0,23,1
103.48,125.51,0.8244761373595729,1,1,0,1,0,0,0,16,0
210.86,117.27,1.798072823398994,2,7,0,1,1,0,3,19,1
56.83,56.71,1.0021160289190618,2,3,0,1,0,0,0,13,0
71.65,41.98,1.7067651262505958,2,12,0,1,0,0,0,2,1
396.67,47.08,8.425446049277825,7,19,1,0,1,1,2,5,1
143.33,59.64,2.4032528504359494,3,9,0,0,0,0,1,17,1
128.57,38.17,3.3683521089861146,10,25,1,0,1,0,4,1,1
28.03,35.11,0.7983480489888921,3,5,0,1,0,0,0,11,0
36.46,59.15,0.6163989856297549,1,4,0,1,0,0,0,23,0
92.17,75.2,1.2256648936170214,2,4,0,1,0,0,0,10,0
33.42,30.03,1.112887112887113,0,3,0,1,0,0,1,7,0
143.72,102.94,1.3961530988925588,0,3,0,1,0,0,0,11,0
36.1,51.6,0.6996124031007752,0,4,0,1,0,0,0,17,0
93.18,84.02,1.1090216615091646,0,4,0,1,0,0,0,12,0
51.62,58.01,0.8898465781761765,2,5,0,0,0,0,0,6,0
52.66,42.24,1.246685606060606,2,4,0,1,0,0,1,15,0
139.31,125.13,1.113322144969232,0,0,0,1,0,0,0,7,0
101.92,142.56,0.7149270482603816,2,3,0,1,0,0,0,14,0
72.19,127.22,0.5674422260650841,1,5,0,1,0,0,0,11,0
59.22,63.29,0.9356928424711645,4,6,0,1,1,0,0,14,0
63.01,59.57,1.0577471881819707,1,3,0,1,0,0,0,19,0
90.0,102.07,0.8817478201234448,0,2,0,1,0,0,0,14,0
161.06,146.42,1.099986340663844,0,3,0,1,0,0,0,11,0
89.29,106.6,0.8376172607879926,2,4,0,1,0,0,0,13,0
216.71,56.87,3.810620713908915,15,33,1,0,1,0,3,0,1
374.43,125.63,2.980418689803391,3,9,0,0,1,0,1,15,0
306.12,135.44,2.2601890135853515,0,5,1,0,0,0,2,11,1
68.89,120.81,0.5702342521314461,0,0,0,1,0,0,0,17,0
52.52,87.85,0.5978372225384179,1,2,0,1,0,0,0,14,0
65.69,54.31,1.2095378383354813,1,3,0,1,0,0,0,13,0
74.69,107.87,0.6924075275794938,1,2,0,1,0,0,0,14,0
58.57,98.93,0.5920347720610533,0,2,0,1,0,0,0,12,0
172.97,192.85,0.8969147005444646,1,2,0,1,0,0,0,13,0
159.41,110.68,1.4402782797253342,0,2,0,0,1,0,0,6,0
86.36,37.35,2.312182061579652,6,12,0,1,0,0,0,1,0
77.4,85.19,0.9085573424110812,2,4,0,0,1,1,0,18,0
187.77,131.96,1.422931191270082,0,4,0,1,0,0,0,13,0
66.48,46.77,1.421423989737011,3,6,1,0,0,0,0,14,0
130.81,97.36,1.343570254724733,1,2,1,0,0,0,0,14,0
262.2,206.84,1.267646490040611,1,4,0,1,0,0,0,10,0
85.98,30.44,2.824572930354796,4,6,1,0,0,1,1,10,0
123.75,88.46,1.3989373728238752,0,4,0,1,0,0,0,3,0
110.23,163.27,0.6751393397439823,0,2,0,1,0,0,0,14,0
129.53,86.46,1.4981494332639371,0,2,0,1,0,0,0,13,0
99.48,74.51,1.335122802308415,0,1,0,1,0,0,0,17,0
779.6,82.69,9.427984036763817,14,32,1,0,1,0,10,5,1
55.32,56.35,0.9817213842058562,0,1,0,0,0,0,1,15,0
26.36,50.5,0.521980198019802,1,3,0,1,0,0,1,15,0
553.09,178.7,3.095075545607163,1,4,0,1,0,0,0,20,1
60.85,66.31,0.917659478208415,2,7,0,1,0,0,0,16,0
68.67,86.06,0.7979316755751801,0,3,0,1,0,0,0,12,0
21.51,18.9,1.1380952380952383,3,6,0,1,0,0,0,16,0
38.77,68.73,0.5640913720355013,0,4,0,1,0,0,0,13,0
65.24,119.87,0.5442562776341036,0,5,0,1,0,0,1,12,0
79.18,69.17,1.1447159173051902,1,4,0,1,0,0,0,20,0
75.06,129.47,0.5797482042171932,0,0,0,1,0,0,0,2,0
43.7,56.94,0.7674745345978223,0,3,0,1,0,0,0,9,0
108.53,84.7,1.2813459268004723,0,1,0,1,0,0,0,10,0
291.87,45.5,6.414725274725275,9,29,1,0,1,0,3,4,1
55.8,109.76,0.5083819241982507,1,4,0,1,0,0,0,12,0
1120.21,152.86,7.328339657202669,9,24,1,0,1,1,5,2,1
150.1,111.13,1.350670386034374,0,1,0,1,0,0,1,10,0
206.85,189.14,1.0936343449296817,0,2,0,1,0,0,0,9,0
145.94,111.93,1.3038506209237914,1,4,0,1,0,0,0,10,0
37.9,44.48,0.852068345323741,0,1,0,1,0,0,0,15,0
212.44,156.61,1.3564906455526466,0,1,0,1,0,0,0,14,0
107.86,89.66,1.2029890698193175,1,4,0,1,0,0,0,15,0
82.81,82.95,0.9983122362869198,1,2,0,1,0,0,0,16,0
41.98,65.93,0.6367359320491429,1,4,0,1,0,0,0,12,0
35.24,40.55,0.8690505548705303,1,5,0,1,0,0,0,10,0
54.48,72.27,0.7538397675383977,2,4,0,1,0,0,0,22,0
35.64,60.44,0.5896757114493713,1,1,1,0,0,0,0,20,0
183.29,195.51,0.9374968032325712,0,0,0,1,0,0,0,17,0
381.71,73.61,5.185572612416791,13,26,1,0,1,1,3,1,1
24.57,48.08,0.5110232945091514,0,5,0,0,0,0,0,16,0
762.57,84.88,8.98409519321395,8,25,1,0,1,1,2,3,1
97.98,94.25,1.0395755968169762,1,4,0,1,0,0,0,12,0
275.68,42.13,6.543555661049133,10,30,1,0,1,0,6,0,1
207.06,173.2,1.1954965357967668,1,2,0,1,0,0,0,21,0
200.5,121.95,1.6441164411644116,1,11,1,0,1,0,3,10,1
104.34,85.46,1.220922068804119,2,5,0,1,0,0,1,18,0
122.04,80.99,1.506852697863934,2,4,0,1,0,0,0,17,0
65.34,79.2,0.8250000000000001,2,4,0,0,0,0,0,15,0
78.36,50.56,1.5498417721518987,0,9,0,1,0,0,2,15,0
95.4,71.54,1.3335197092535644,1,3,0,1,0,0,0,11,0
59.83,57.68,1.0372746185852981,2,3,0,1,0,0,0,9,0
158.7,33.31,4.764335034524167,9,26,1,0,1,1,5,4,1
171.97,165.44,1.039470502901354,4,4,0,1,0,0,1,10,0
87.78,60.91,1.4411426695123954,0,2,0,1,0,0,0,5,0
162.19,134.71,1.203993764382748,0,2,1,0,0,0,0,1,0
80.5,55.98,1.438013576277242,1,6,0,1,0,0,0,12,0
33.22,29.66,1.1200269723533378,2,6,0,1,0,0,0,11,0
30.19,29.07,1.0385276917784658,0,4,0,1,0,0,0,17,0
185.83,154.31,1.204264143607025,1,3,0,1,0,0,0,13,0
92.63,65.22,1.4202698558724318,2,5,0,1,0,0,0,9,0
430.71,42.21,10.203980099502488,8,20,1,0,1,1,2,3,1
76.39,37.58,2.032730175625333,2,6,0,0,0,0,3,4,0
67.01,71.46,0.9377273999440248,0,2,0,1,0,0,0,13,0
22.97,20.56,1.1172178988326849,0,5,0,1,0,0,0,22,0
49.92,27.03,1.8468368479467259,1,8,0,1,0,0,2,13,1
827.09,171.51,4.822401026179232,13,34,1,0,1,1,4,4,1
93.59,89.07,1.0507466037947684,0,4,0,1,0,0,0,12,0
111.94,41.67,2.6863450923926084,6,11,1,0,1,0,1,14,0
78.02,61.12,1.2765052356020943,2,4,0,0,1,0,1,11,0
60.41,56.12,1.0764433357091945,0,2,0,1,0,0,0,8,0
90.98,83.05,1.0954846478025286,0,2,0,0,0,0,0,6,0
77.83,103.64,0.7509648784253183,1,6,0,1,0,0,0,11,0
131.83,112.47,1.1721347914999556,0,2,0,1,0,0,0,12,0
59.22,19.68,3.0091463414634148,3,9,1,0,0,1,2,9,1
39.28,51.03,0.7697432882618068,2,3,0,1,0,0,0,15,0
235.93,95.82,2.462220830724275,2,10,1,0,0,0,0,23,0
258.55,174.61,1.4807284806139396,3,7,0,1,0,0,1,15,1
85.55,102.19,0.8371660632155788,0,2,0,1,0,0,0,20,0
60.63,50.28,1.2058472553699284,1,4,0,1,0,0,0,1,0
49.69,40.55,1.2254007398273736,1,1,1,0,0,0,0,7,0
97.57,120.39,0.8104493728715009,0,3,0,0,1,0,0,15,0
138.46,57.6,2.4038194444444447,4,9,1,0,0,0,1,12,0
22.3,16.37,1.3622480146609652,1,4,0,1,0,0,0,14,0
66.43,84.95,0.7819894055326664,0,2,0,1,0,0,0,22,0
41.05,61.85,0.6637025060630557,1,3,0,0,0,0,0,10,0
35.05,23.63,1.483283961066441,1,7,0,0,1,0,0,3,0
426.5,45.95,9.28182807399347,13,26,1,0,1,1,7,0,1
49.89,60.63,0.8228599703117269,0,2,0,1,0,0,0,14,0
32.82,51.49,0.6374053214216352,1,4,0,1,0,0,0,2,0
39.88,61.19,0.6517404804706652,1,3,0,1,0,0,0,4,0
178.22,116.39,1.5312312054300197,1,6,0,1,1,0,3,2,0
415.97,54.33,7.656359285845758,11,30,1,0,1,1,7,23,1
358.03,153.42,2.3336592360839528,1,10,0,1,0,0,0,15,0
145.58,100.55,1.4478368970661364,0,3,0,1,0,0,0,10,0
129.21,189.05,0.6834699814863793,0,2,0,1,0,0,0,11,0
32.2,42.76,0.7530402245088869,1,4,0,0,0,0,0,15,0
210.28,118.79,1.7701826753093695,2,8,0,1,0,1,0,2,1
89.33,42.62,2.095964335992492,4,7,0,1,0,0,0,13,0
136.33,52.4,2.601717557251909,3,6,0,1,1,0,1,10,1
198.17,171.84,1.153223929236499,0,3,0,1,0,0,0,11,0
66.37,112.04,0.5923777222420564,1,2,0,1,0,0,0,16,0
83.7,146.17,0.5726209208455908,2,5,0,1,0,0,0,17,0
580.3,203.95,2.845305221868105,1,2,1,0,0,0,1,13,0
70.06,78.98,0.8870600151937199,1,5,0,1,0,0,0,12,0
21.77,44.56,0.48855475763016154,1,1,0,1,0,0,0,13,0
1041.62,124.71,8.352337422820945,14,31,1,0,1,0,4,23,1
68.59,138.41,0.495556679430677,1,4,0,1,0,0,0,14,0
88.62,76.63,1.1564661359780766,2,10,0,0,0,0,0,15,1
190.33,125.91,1.5116352950520213,1,6,0,1,0,0,0,1,0
226.9,200.06,1.1341597520743778,0,0,0,1,0,0,0,4,0
62.75,54.05,1.1609620721554117,1,6,0,1,0,0,0,9,0
49.71,47.44,1.047849915682968,0,1,0,1,0,0,0,16,0
24.79,45.0,0.5508888888888889,0,2,1,0,0,0,0,9,0
