amount,user_avg_amount,amount_ratio,tx_count_last_1h,tx_count_last_24h,is_new_device,is_trusted_device,is_new_ip,is_new_country,failed_logins_last_30m,label
17.25,31.1,0.5546623794212219,3,5,0,1,0,0,0,0
215.51,178.33,1.2084898783154825,0,1,0,1,0,0,0,0
99.76,109.21,0.9134694625034339,2,5,0,0,1,0,0,0
63.96,53.76,1.189732142857143,2,5,0,1,0,0,0,0
83.22,73.87,1.1265737105726275,0,1,0,0,0,0,0,0
83.32,61.85,1.347130153597413,0,2,0,1,0,0,0,0
713.21,72.04,9.900194336479734,12,33,1,0,1,1,6,1
26.4,48.93,0.539546290619252,0,2,0,1,0,0,0,0
112.39,106.14,1.0588844921801395,1,5,0,1,0,0,0,0
87.99,131.88,0.6671974522292994,3,7,0,1,0,0,1,0
68.36,58.37,1.171149563131746,0,3,0,1,0,0,1,0
69.87,49.51,1.4112300545344376,0,2,0,1,0,0,0,0
230.83,187.58,1.2305682908625653,1,2,0,1,0,0,0,0
340.77,122.29,2.7865729004824593,3,10,0,1,0,0,0,1
115.93,91.65,1.2649208947081287,0,2,0,1,0,0,0,0
68.08,56.83,1.1979588245644905,0,3,0,1,0,0,0,0
224.21,92.02,2.4365355357530976,1,11,0,0,1,0,1,0
69.0,66.84,1.0323159784560143,0,2,0,1,0,0,0,0
182.4,89.27,2.04323961017139,0,9,1,0,0,0,1,1
103.0,197.7,0.5209914011127972,0,1,0,1,0,0,0,0
64.86,52.74,1.229806598407281,0,2,0,1,0,0,0,0
144.29,104.32,1.3831480061349692,0,5,0,1,0,0,0,0
81.67,75.86,1.0765884524123386,1,2,0,1,0,0,0,0
183.86,131.15,1.4019062142584826,3,8,1,0,0,0,1,1
53.43,60.66,0.880811078140455,0,2,0,1,0,0,0,0
39.46,80.87,0.4879436132063806,2,5,0,1,0,0,0,0
44.38,69.28,0.6405889145496536,3,6,1,0,0,0,0,0
71.01,46.94,1.5127822752449938,3,7,1,0,1,0,2,0
303.37,226.07,1.3419294908656612,1,3,0,1,0,0,0,0
261.41,97.73,2.674818377161568,3,10,1,0,0,0,1,0
39.98,26.77,1.4934628315278295,0,1,0,1,0,0,1,0
111.65,90.05,1.2398667406996113,0,0,0,1,0,0,0,0
210.77,144.53,1.4583131529786204,0,9,0,0,1,0,0,0
178.49,133.28,1.3392106842737095,0,5,1,0,0,0,0,0
43.19,69.05,0.6254887762490948,1,4,0,0,0,0,0,0
55.52,59.14,0.9387893134934056,2,6,0,1,0,0,0,0
24.57,33.28,0.73828125,1,6,1,0,0,0,0,0
113.48,96.58,1.174984468834127,2,4,0,1,0,0,0,0
77.98,76.72,1.0164233576642336,0,3,0,1,0,0,0,0
84.22,69.61,1.2098836374084183,3,9,0,1,0,0,0,0
26.24,34.35,0.7639010189228529,0,3,0,1,0,0,0,0
161.48,89.07,1.8129561019422926,2,12,0,1,0,0,0,0
266.22,93.14,2.8582778612840887,2,13,0,1,1,0,2,0
373.08,56.5,6.603185840707964,7,25,1,0,1,1,4,1
61.52,73.17,0.8407817411507449,0,3,0,1,0,0,0,0
275.51,88.88,3.099797479747975,2,5,0,1,0,0,1,1
62.8,102.31,0.613820740885544,1,4,0,1,0,0,0,0
540.54,104.3,5.182550335570469,9,29,1,0,1,1,3,1
29.16,39.17,0.744447281082461,1,7,0,1,0,0,0,0
98.82,70.32,1.4052901023890785,2,2,0,1,0,0,0,0
140.77,142.44,0.9882757652344848,0,3,0,1,0,0,0,0
208.67,175.92,1.1861641655297863,1,2,0,1,0,0,0,0
58.05,85.11,0.6820585125132181,0,3,0,1,0,0,0,0
46.13,45.96,1.0036988685813752,1,4,0,1,0,0,0,0
40.82,53.57,0.7619936531640844,2,4,0,1,0,0,0,0
192.07,103.54,1.85503187174039,7,17,0,1,0,0,0,0
59.6,73.84,0.8071505958829902,3,9,0,1,0,0,3,1
21.88,30.81,0.7101590392729633,0,0,0,1,0,0,0,0
235.57,35.72,6.5949048152295635,13,32,1,0,1,1,6,1
15.58,30.3,0.5141914191419141,0,2,0,0,0,0,0,0
197.25,109.79,1.7966117132707895,3,8,1,0,0,0,2,1
53.87,38.97,1.382345393892738,2,4,0,1,0,0,0,0
39.09,42.03,0.9300499643112063,1,6,0,1,0,0,0,0
74.15,87.53,0.8471381240717469,2,5,0,1,0,0,1,0
58.86,91.5,0.6432786885245901,3,3,0,1,0,0,0,0
36.4,37.15,0.9798115746971736,0,0,0,1,0,0,0,0
110.4,86.24,1.280148423005566,0,1,0,1,0,0,0,0
113.05,83.67,1.3511413887892911,1,1,0,1,0,0,0,0
301.94,60.26,5.0106206438765355,12,24,1,0,1,1,2,1
196.08,140.25,1.3980748663101605,2,3,0,1,0,0,0,0
50.44,63.25,0.7974703557312253,1,2,0,1,0,0,0,0
121.14,92.16,1.314453125,1,2,0,1,0,0,0,0
89.57,108.17,0.8280484422668022,1,2,0,1,0,0,0,0
183.94,97.89,1.8790479109204208,6,11,1,0,0,0,1,1
29.31,40.95,0.7157509157509157,2,4,0,1,0,0,0,0
124.53,199.8,0.6232732732732732,0,2,0,1,0,0,0,0
495.39,265.37,1.8667897652334475,5,13,0,0,1,0,1,1
140.67,90.5,1.5543646408839777,0,5,0,1,0,0,1,0
152.43,115.15,1.3237516283108988,1,2,0,1,0,0,0,0
92.08,99.45,0.9258924082453494,1,3,0,1,0,0,0,0
75.09,52.43,1.432195308029754,1,3,0,1,0,0,0,0
58.72,60.95,0.9634126333059885,0,3,0,1,0,0,0,0
56.24,68.15,0.8252384446074834,0,1,0,1,0,0,0,0
83.71,77.79,1.0761023267772205,1,2,0,1,0,0,0,0
90.18,81.41,1.107726323547476,2,6,0,1,0,0,0,0
65.69,54.31,1.2095378383354813,1,3,0,1,0,0,0,0
47.93,38.76,1.2365841073271415,2,6,0,1,0,0,0,0
131.59,104.79,1.255749594426949,0,3,0,1,0,0,0,0
62.83,69.83,0.8997565516253759,0,2,0,1,0,0,0,0
146.82,77.87,1.8854501091562859,6,13,0,1,0,0,0,1
38.86,39.81,0.9761366490831449,2,4,0,1,0,0,0,0
278.83,314.7,0.8860184302510327,1,5,0,1,0,1,0,0
212.6,78.79,2.698311968523924,0,5,0,1,0,0,0,0
78.3,61.88,1.2653522947640594,0,3,0,1,0,0,0,0
202.69,58.83,3.4453510113887473,17,32,1,0,1,1,3,1
18.33,31.21,0.587311759051586,3,6,1,0,0,0,0,0
35.66,45.18,0.7892872952633908,1,2,0,1,0,0,0,0
271.47,178.72,1.5189682184422562,0,4,0,1,0,0,0,0
73.76,101.24,0.7285657842749902,0,4,0,1,1,0,1,0
255.35,105.23,2.4265893756533305,4,6,1,0,0,0,1,0
87.59,121.14,0.7230477133894667,1,9,1,0,0,0,0,0
59.13,66.41,0.8903779551272399,2,4,0,1,0,0,0,0
78.09,63.99,1.2203469292076887,6,11,0,1,0,0,1,0
432.91,62.41,6.93654863002724,5,19,1,0,1,1,3,1
124.09,134.64,0.9216428995840762,0,2,0,1,0,0,0,0
111.78,80.01,1.3970753655793025,1,5,0,1,0,0,0,0
15.77,16.14,0.9770755885997521,1,3,0,1,0,0,0,0
24.57,48.08,0.5110232945091514,0,5,0,0,0,0,0,0
78.22,88.82,0.8806575095699167,0,9,1,0,0,0,4,0
93.19,91.81,1.015031042370112,0,4,0,1,0,0,0,0
66.07,83.7,0.7893667861409795,1,5,0,1,0,0,0,0
112.2,95.74,1.171923960726969,0,4,0,1,0,0,0,0
160.32,127.96,1.2528915286026883,0,2,0,0,1,0,0,0
48.08,71.42,0.6732007840940912,0,2,0,1,0,0,0,0
552.36,57.71,9.571304799861377,13,29,1,0,1,1,3,1
49.95,37.91,1.3175943022949093,2,8,0,1,0,0,0,0
89.44,59.88,1.4936539746158983,1,1,0,1,0,0,0,0
59.54,55.03,1.081955297110667,1,9,0,0,1,0,0,0
32.3,33.94,0.9516794342958161,0,2,0,1,0,0,0,0
53.15,104.29,0.5096365902771118,1,5,0,1,0,0,0,0
69.77,52.18,1.3371023380605596,0,3,0,1,0,0,0,0
74.0,80.81,0.9157282514540279,0,2,0,1,0,0,0,0
47.46,43.06,1.1021830004644682,1,2,0,1,0,0,0,0
334.23,458.89,0.728344483427401,1,2,1,0,0,0,0,0
31.36,44.6,0.7031390134529147,1,5,1,0,0,0,0,0
151.47,62.9,2.408108108108108,1,6,0,1,1,0,0,1
1021.9,120.69,8.46714723672218,10,28,1,0,1,1,3,1
169.32,91.67,1.8470601069052033,2,10,1,0,0,0,3,1
67.53,108.23,0.6239489975053127,1,5,0,1,0,0,0,0
34.91,47.7,0.7318658280922431,2,5,0,1,0,0,0,0
49.75,51.77,0.9609812632798918,0,3,0,1,0,0,0,0
1022.29,187.82,5.442924076243211,15,38,1,0,1,1,2,1
113.62,90.26,1.2588078883226235,2,6,0,0,1,0,1,0
185.56,25.97,7.14516750096265,9,15,1,0,1,1,5,1
74.77,49.86,1.4995988768551944,4,6,0,1,1,0,1,1
52.7,41.09,1.282550498904843,2,5,0,1,0,0,0,0
90.45,34.36,2.632421420256112,3,10,0,0,0,0,1,0
18.26,30.52,0.5982961992136304,0,6,0,1,0,0,0,0
39.74,33.62,1.1820345032718622,0,2,0,1,0,0,0,0
174.82,52.3,3.34263862332696,15,31,1,0,1,0,3,1
262.89,74.81,3.5141023927282444,11,28,1,0,1,1,3,1
22.06,17.24,1.2795823665893271,0,3,0,1,0,0,0,0
41.1,52.49,0.7830062869117927,1,4,0,1,0,0,0,0
113.07,85.08,1.328984485190409,0,1,1,0,0,0,0,0
44.99,43.08,1.0443361188486537,1,4,0,1,0,0,0,0
79.03,75.96,1.0404160084254872,0,4,0,0,0,0,0,0
104.54,108.5,0.9635023041474655,5,8,0,1,0,0,0,1
122.66,104.95,1.168747022391615,0,2,0,1,0,0,0,0
90.3,65.12,1.3866707616707614,2,4,0,1,0,0,0,0
225.57,174.67,1.291406652544799,1,1,0,1,0,0,0,0
137.03,142.64,0.9606702187324735,0,2,0,0,0,0,0,0
45.33,44.03,1.0295253236429707,0,3,0,1,0,0,0,0
68.31,101.13,0.6754672204093741,0,3,0,1,0,0,0,0
94.78,63.92,1.4827909887359199,1,4,0,1,0,1,0,0
106.38,120.62,0.8819432929862377,0,4,0,1,0,0,0,0
151.79,98.8,1.536336032388664,7,11,0,0,0,0,1,0
802.32,77.11,10.404876150953184,14,30,1,0,1,1,6,1
1344.96,307.74,4.370442581399883,9,22,1,0,1,1,1,1
1027.97,157.6,6.52265228426396,13,37,1,0,1,1,7,1
180.73,149.37,1.2099484501573274,2,3,0,1,0,0,0,0
190.95,122.47,1.559157344655834,3,6,1,0,0,0,0,0
89.33,70.49,1.2672719534685772,2,4,0,1,0,0,0,0
588.12,70.51,8.340944546872784,9,23,1,0,1,0,6,1
88.1,63.26,1.3926651912741068,1,2,0,0,1,0,0,0
86.01,106.85,0.8049602246139449,4,5,0,1,0,0,0,0
48.29,70.14,0.6884801824921585,0,0,1,0,0,0,0,0
27.93,31.57,0.88470066518847,0,2,0,1,0,0,0,0
73.42,64.05,1.1462919594067136,2,5,0,1,0,0,0,0
239.63,349.79,0.6850681837674032,0,4,0,1,0,0,0,0
144.61,61.14,2.365227347072293,5,12,0,1,1,0,2,0
300.74,98.8,3.043927125506073,3,10,0,1,0,0,0,0
127.57,117.71,1.0837651856256902,0,1,0,1,0,0,0,0
76.92,56.27,1.3669806291096498,1,5,0,1,0,0,1,0
56.49,69.13,0.8171560827426588,0,1,0,1,0,0,0,0
602.89,196.3,3.071268466632705,2,10,0,0,1,0,2,0
64.35,73.32,0.8776595744680851,1,3,0,1,0,0,0,0
83.8,103.54,0.8093490438477882,0,2,0,1,0,0,0,0
150.32,110.42,1.3613475819597898,0,3,0,1,0,0,1,0
94.83,58.07,1.633029102806957,1,3,0,0,0,0,1,0
360.37,109.57,3.2889477046636855,16,44,1,0,1,1,6,1
79.57,124.19,0.6407118125452934,2,4,0,1,0,0,0,0
38.07,34.47,1.1044386422976502,2,3,0,1,0,0,0,0
207.83,73.88,2.8130752571737956,2,10,1,0,1,0,0,0
361.05,48.86,7.389480147359804,7,20,1,0,1,1,5,1
108.23,47.76,2.2661222780569514,2,9,0,1,0,0,2,1
23.28,40.85,0.5698898408812729,2,3,0,1,0,0,0,0
49.86,52.45,0.9506196377502383,0,0,1,0,0,0,0,0
117.53,115.54,1.017223472390514,2,2,0,1,0,0,0,0
57.23,68.77,0.8321942707575978,0,1,0,1,0,0,0,0
57.53,47.76,1.2045644891122278,0,5,0,1,0,0,1,0
58.24,59.3,0.98212478920742,1,1,0,1,0,0,0,0
48.93,43.43,1.1266405710338476,2,7,1,0,0,0,4,0
128.09,115.97,1.104509787013883,1,2,0,1,0,0,0,0
50.4,57.19,0.8812729498164015,1,4,0,1,0,0,0,0
185.7,114.63,1.6199947657681235,1,5,1,0,0,0,1,1
61.07,51.02,1.1969815758526068,2,3,0,1,0,0,0,0
75.24,141.85,0.5304194571730702,0,5,0,1,0,0,0,0
40.7,65.57,0.6207106908647249,0,7,0,0,1,0,2,0
79.13,59.24,1.3357528696826468,3,7,0,1,1,0,0,0
35.0,60.92,0.5745239658568615,1,5,0,1,0,0,0,0
129.52,176.65,0.7332012454005096,1,3,0,1,0,0,0,0
353.92,113.24,3.1253973860826565,4,9,1,0,1,1,1,0
42.43,41.22,1.02935468219311,0,2,0,1,0,0,0,0
272.78,83.34,3.2730981521478277,11,32,1,0,1,1,3,1
49.77,65.49,0.7599633531836922,1,4,0,1,0,0,1,0
17.5,32.84,0.5328867235079171,0,0,0,1,0,0,1,0
125.35,59.72,2.098961821835231,2,10,0,0,0,0,0,1
71.83,79.83,0.8997870474758862,1,2,0,1,0,0,0,0
231.88,220.01,1.053952093086678,0,4,0,1,0,0,0,0
108.66,166.58,0.6522991955817025,1,2,0,1,0,0,0,0
237.33,156.92,1.5124267142492993,0,2,0,1,0,0,0,0
156.53,105.62,1.482010982768415,0,2,0,1,0,0,0,0
57.31,90.43,0.633749861771536,0,2,0,1,0,0,0,0
466.24,76.94,6.059786846893684,14,40,1,0,1,0,4,1
31.26,43.67,0.7158232196015571,1,7,0,1,0,0,1,0
179.23,309.54,0.5790204820055566,2,2,0,1,0,0,0,0
100.77,76.83,1.3115970324092152,0,5,0,1,0,0,0,0
64.4,42.36,1.5203021718602456,1,3,0,1,1,0,2,0
92.56,155.36,0.5957775489186405,1,4,0,1,0,0,0,0
50.34,60.93,0.8261939931068439,1,2,0,1,0,0,0,0
45.02,68.72,0.6551222351571595,1,6,0,0,1,0,0,0
75.38,75.43,0.9993371337664058,0,4,0,1,0,0,0,0
953.97,141.15,6.758554729011689,10,29,1,0,1,0,6,1
190.23,156.82,1.2130468052544319,1,2,0,0,0,1,0,0
91.14,119.24,0.7643408252264341,2,3,0,1,0,0,0,0
224.01,76.8,2.916796875,2,8,0,1,1,0,1,1
123.83,112.03,1.1053289297509596,1,2,0,0,0,0,0,0
491.47,55.91,8.790377392237525,16,31,1,0,1,1,3,1
24.58,28.31,0.8682444365948427,1,3,0,1,0,0,0,0
62.1,66.15,0.9387755102040816,1,3,0,1,0,0,0,0
133.25,118.82,1.1214442013129104,1,5,0,1,0,0,0,0
159.11,69.02,2.3052738336714,4,11,0,1,1,0,1,0
71.03,75.39,0.9421673962063934,0,2,0,1,0,0,0,0
230.74,68.77,3.355242111385779,13,23,1,0,1,1,2,1
119.55,95.59,1.250653834083063,1,4,0,1,0,0,1,0
83.53,103.85,0.8043331728454503,0,2,0,1,0,0,0,0
33.44,41.68,0.8023032629558541,1,3,0,1,0,0,0,0
52.37,62.95,0.8319301032565527,0,0,0,1,0,0,0,0
166.27,223.85,0.7427741791378155,0,4,0,1,0,0,0,0
48.41,36.22,1.3365543898398675,1,3,0,1,0,0,0,0
65.3,55.53,1.1759409328291013,0,4,0,1,0,0,1,0
149.78,51.29,2.9202573601091832,2,9,1,0,0,0,0,0
18.85,35.09,0.5371900826446281,1,1,1,0,0,0,0,0
90.18,125.97,0.7158847344605859,5,8,1,0,0,0,0,0
94.95,43.13,2.2014838859262693,1,5,1,0,0,0,2,1
241.44,229.72,1.0510186313773289,1,4,0,1,0,0,0,0
57.52,48.44,1.1874483897605286,0,6,0,1,0,0,0,0
80.6,57.34,1.4056505057551445,1,5,0,1,0,0,0,0
217.62,32.28,6.741635687732342,10,27,1,0,1,1,3,1
67.07,47.1,1.4239915074309977,1,1,0,1,0,0,0,0
221.26,88.81,2.4913861051683366,4,12,0,0,0,0,2,0
277.44,178.5,1.5542857142857143,0,2,0,1,0,0,0,0
202.58,72.58,2.791127032240287,1,6,1,0,0,0,0,1
97.52,100.1,0.9742257742257743,0,2,0,1,0,0,0,0
269.25,192.06,1.401905654482974,1,5,0,1,0,0,0,0
65.15,118.79,0.5484468389595084,3,5,0,1,0,0,0,0
50.95,89.67,0.5681944909111186,4,5,0,1,0,0,0,0
160.91,105.57,1.5242019513119258,1,6,0,1,0,0,0,0
76.26,100.12,0.7616859768278067,3,3,0,1,0,0,0,0
360.26,277.96,1.296085767736365,1,1,0,1,0,0,0,0
144.37,67.1,2.151564828614009,1,6,1,0,1,0,0,1
102.77,80.53,1.2761703712902024,0,3,0,1,0,0,0,0
22.22,27.32,0.8133235724743777,1,2,0,1,0,0,1,0
371.17,63.25,5.8683003952569175,15,31,1,0,1,1,6,1
216.17,94.73,2.2819592526126886,4,10,0,1,0,0,1,0
119.64,40.81,2.9316344033325166,3,6,0,0,0,0,2,0
91.63,81.34,1.1265060240963853,0,0,0,1,0,0,0,0
23.24,37.42,0.6210582576162479,2,4,1,0,0,0,1,0
215.72,24.39,8.844608446084461,12,35,1,0,1,1,3,1
211.72,197.41,1.072488729041082,0,6,0,1,0,0,0,0
144.54,101.92,1.418171114599686,1,1,1,0,0,0,0,0
27.79,32.94,0.8436551305403764,1,3,0,1,0,0,0,0
47.95,38.54,1.2441619097042036,3,4,0,0,0,1,1,1
86.58,60.47,1.4317843558789483,2,8,1,0,0,0,1,0
50.81,77.14,0.6586725434275343,0,1,0,0,0,0,0,0
82.94,86.45,0.9593984962406015,0,1,0,1,0,0,0,0
1605.12,236.45,6.788411926411503,11,35,1,0,1,1,4,1
19.54,34.51,0.5662126919733411,2,5,0,1,0,0,0,0
186.02,49.89,3.728602926438164,11,32,1,0,1,1,6,1
243.13,88.51,2.7469212518359507,3,11,0,0,0,0,1,0
143.83,83.36,1.725407869481766,2,9,0,0,0,0,1,1
84.99,66.79,1.272495882617158,0,1,0,1,0,1,0,0
88.23,63.58,1.3877005347593583,0,2,0,1,0,0,0,0
161.54,193.78,0.8336257611724636,0,0,0,1,0,0,0,0
55.68,44.84,1.2417484388938447,1,2,0,1,0,0,0,0
64.5,48.66,1.3255240443896426,0,2,0,1,0,0,0,0
128.21,134.6,0.9525260029717683,0,3,0,1,0,0,0,0
119.98,89.26,1.3441631189782657,0,2,0,1,0,0,0,0
94.2,105.81,0.8902750212645307,1,3,0,1,0,0,1,0
63.18,47.56,1.3284272497897391,1,5,0,1,0,0,0,0
162.62,119.51,1.3607229520542214,1,3,0,1,0,0,0,0
120.77,62.05,1.9463336019339244,0,6,0,0,0,0,3,0
63.15,81.38,0.7759891865323175,2,3,0,1,0,0,0,0
143.8,118.43,1.2142193700920376,1,1,0,0,0,0,0,0
174.33,109.3,1.5949679780420862,2,8,0,0,0,0,0,0
222.47,148.5,1.4981144781144782,0,3,0,1,0,0,1,0
105.26,108.76,0.9678190511217359,1,2,0,1,0,0,0,0
724.24,88.44,8.189054726368159,11,28,1,0,1,0,3,1
167.31,118.87,1.4075039959619753,0,2,0,0,1,0,0,0
86.25,57.82,1.4916983742649603,5,10,0,0,0,0,1,1
512.18,84.01,6.096655160099987,11,28,1,0,1,1,4,1
132.17,87.41,1.5120695572588947,0,2,0,1,0,0,0,0
862.13,97.73,8.821549166069783,12,25,1,0,1,1,2,1
20.47,39.37,0.5199390398780798,0,0,0,1,0,0,0,0
51.11,60.4,0.8461920529801324,0,1,0,1,0,0,0,0
163.33,59.93,2.725346237276823,1,5,0,1,1,0,1,1
66.81,83.96,0.7957360647927585,2,3,0,0,0,0,0,0
93.69,96.39,0.9719887955182073,2,8,0,0,0,1,1,0
132.04,96.52,1.3680066307501035,0,4,0,1,0,0,0,0
109.4,75.38,1.451313345715044,2,4,0,0,1,0,1,0
161.87,119.83,1.3508303429858968,3,11,0,0,0,0,0,0
135.62,136.67,0.9923172605546208,2,4,0,1,0,0,0,0
151.49,99.02,1.5298929509190065,3,6,0,0,0,0,0,0
166.54,88.12,1.8899228325011346,1,9,0,1,0,0,3,0
180.1,86.33,2.086180933626781,3,11,1,0,1,0,0,0
1037.89,458.16,2.265343984634189,1,9,0,1,0,0,0,0
188.03,134.1,1.4021625652498135,2,5,0,1,0,0,0,0
94.58,117.71,0.803500127431824,1,3,0,1,0,0,0,0
232.09,171.81,1.3508526861067458,1,3,0,1,0,1,0,0
74.19,115.89,0.6401760289930106,0,4,0,1,0,0,0,0
26.78,45.16,0.5930026572187778,0,2,0,1,0,0,0,0
69.29,81.01,0.8553265029008764,0,1,0,1,0,0,0,0
193.9,176.79,1.0967814921658465,2,2,0,1,0,0,0,0
86.43,24.12,3.5833333333333335,13,28,1,0,1,1,6,1
271.26,73.21,3.7052315257478488,18,35,1,0,1,0,6,1
37.79,40.51,0.9328560849173044,1,6,0,0,1,0,0,0
187.9,72.44,2.593870789618995,1,4,0,0,0,0,2,0
300.33,151.18,1.9865722979230056,3,12,0,0,1,0,0,1
62.53,114.03,0.5483644654915373,1,6,0,1,0,0,0,0
64.19,87.2,0.7361238532110091,0,2,0,1,0,0,0,0
227.74,66.17,3.4417409702282002,10,26,1,0,1,1,8,1
60.89,40.87,1.4898458527036949,0,4,0,1,0,0,0,0
175.53,129.02,1.3604867462408927,1,2,0,1,0,0,1,0
233.11,185.33,1.2578103922732422,0,3,0,1,0,0,0,0
30.75,13.45,2.2862453531598512,3,15,0,0,0,0,0,0
74.89,61.62,1.2153521583901332,1,2,0,1,0,0,0,0
160.06,123.77,1.2932051385634646,0,3,0,1,0,0,0,0
142.44,16.76,8.498806682577564,10,21,1,0,1,1,4,1
130.54,100.21,1.3026644047500249,1,2,0,1,0,0,0,0
25.7,35.33,0.7274271157656382,1,2,0,1,0,0,0,0
61.24,48.32,1.2673841059602649,1,1,0,1,0,1,0,0
99.58,35.36,2.8161764705882355,4,12,0,0,0,0,3,0
76.82,39.32,1.9537131230925735,3,12,0,0,0,0,2,0
101.77,75.68,1.344741014799154,1,4,0,1,0,0,0,0
93.1,97.58,0.9540889526542324,1,4,0,1,0,0,0,0
212.78,151.6,1.403562005277045,1,3,0,1,0,0,0,0
210.85,39.03,5.40225467589034,9,30,1,0,1,1,5,1
46.21,70.04,0.6597658480868075,3,5,0,1,0,0,0,0
42.96,65.43,0.6565795506648326,0,3,0,0,1,1,0,0
412.44,39.53,10.43359473817354,12,28,1,0,1,1,4,1
18.57,38.59,0.48121274941694736,0,1,0,1,0,0,0,0
99.7,105.89,0.9415431107753329,1,6,0,1,0,0,0,0
36.07,29.2,1.2352739726027397,0,4,0,1,0,0,0,0
169.89,105.37,1.612318496725823,3,9,0,0,0,0,0,0
150.57,30.26,4.975875743555849,3,26,1,0,1,1,3,1
198.77,117.79,1.6874946939468545,3,5,1,0,1,0,0,1
228.2,104.56,2.18247895944912,1,8,0,0,0,0,0,0
32.67,66.0,0.49500000000000005,1,6,0,1,0,0,0,0
68.14,70.21,0.9705170203674691,2,8,1,0,1,0,0,0
102.45,127.18,0.8055511872935996,3,5,0,1,0,0,1,0
130.19,101.82,1.2786289530544097,1,1,0,1,0,0,0,0
205.72,44.28,4.645889792231255,16,38,1,0,1,1,5,1
88.6,62.69,1.413303557186154,1,2,0,1,0,0,0,0
174.34,142.7,1.2217238962859147,0,1,0,1,0,0,0,0
21.76,34.13,0.6375622619396425,1,2,0,1,0,0,0,0
568.77,55.16,10.311276287164612,8,21,1,0,1,1,3,1
450.94,170.69,2.6418653699689494,3,14,0,0,0,0,1,0
161.31,126.54,1.2747747747747746,1,1,0,1,0,0,0,0
143.84,94.31,1.525182907432934,1,5,0,1,0,0,0,0
83.23,99.76,0.8343023255813954,1,3,1,0,0,0,0,0
34.11,64.88,0.5257398273736128,2,4,0,1,0,0,0,0
60.52,90.71,0.6671811266674017,2,4,0,0,0,0,0,0
538.72,61.01,8.830027864284544,10,30,1,0,1,1,6,1
202.96,130.35,1.5570387418488685,0,4,0,1,0,0,0,0
79.04,87.61,0.9021801164250657,0,3,1,0,0,0,1,0
28.4,56.74,0.50052872752908,1,3,0,1,0,0,0,0
17.05,22.23,0.7669815564552407,1,2,0,0,1,0,0,0
159.41,64.4,2.475310559006211,2,10,0,0,0,0,1,1
59.23,60.57,0.9778768367178471,0,2,0,1,0,0,0,0
90.24,125.91,0.7167024064808196,1,4,0,1,0,0,0,0
33.86,33.73,1.0038541357841684,2,4,0,1,0,0,0,0
67.2,55.76,1.205164992826399,0,2,0,1,0,0,0,0
138.05,136.84,1.0088424437299035,3,8,0,0,0,0,1,0
26.01,53.03,0.4904770884405054,0,1,0,1,0,0,0,0
89.47,62.04,1.442134107027724,0,3,0,1,0,0,0,0
79.84,67.71,1.1791463594742284,0,3,0,1,0,0,1,0
59.63,68.07,0.8760099897164685,0,3,0,1,0,0,0,0
92.39,100.2,0.9220558882235529,0,3,0,1,0,0,0,0
138.8,281.0,0.4939501779359431,0,1,0,1,0,0,0,0
32.11,32.8,0.9789634146341464,1,2,0,1,0,0,0,0
66.42,55.71,1.1922455573505655,2,4,0,0,1,0,0,0
5.24,7.84,0.6683673469387755,0,1,0,1,0,0,0,0
68.02,78.02,0.8718277364778262,4,8,0,1,0,0,0,0
129.19,71.43,1.8086238275234494,4,8,1,0,0,0,3,0
129.05,92.64,1.3930267702936099,0,5,0,0,1,0,0,0
161.42,79.64,2.0268709191361123,1,5,0,1,0,0,0,1
139.22,152.63,0.9121404704186595,2,4,0,0,1,0,0,0
27.52,52.08,0.5284178187403994,1,4,0,1,0,0,0,0
123.71,73.14,1.6914137270987146,5,11,1,0,1,0,0,1
73.98,54.5,1.3574311926605505,2,3,0,1,0,0,0,0
102.73,78.63,1.306498791809742,2,3,0,1,0,0,0,0
57.04,71.71,0.795426021475387,0,6,0,1,0,0,0,0
46.45,91.62,0.5069853743724078,2,4,0,1,0,0,0,0
383.52,254.15,1.509030100334448,3,4,0,1,0,0,0,0
26.13,34.34,0.7609202096680255,2,2,0,1,0,0,0,0
76.97,76.44,1.0069335426478283,4,6,0,0,1,0,0,0
73.76,99.95,0.7379689844922461,0,1,0,1,0,0,0,0
144.99,178.42,0.8126331128797221,0,1,0,1,0,0,0,0
46.29,40.39,1.1460757613270611,1,4,0,1,0,0,0,0
439.63,43.72,10.055580969807869,7,29,1,0,1,1,3,1
23.52,36.56,0.6433260393873085,0,1,0,1,0,0,0,0
115.64,95.65,1.2089911134343962,0,2,0,1,0,0,0,0
323.65,144.55,2.2390176409546867,0,4,1,0,0,0,1,0
27.13,54.9,0.4941712204007286,1,3,0,1,0,0,0,0
142.49,107.37,1.327093229021142,1,2,0,1,0,0,0,0
33.42,46.54,0.7180919639020198,0,3,0,0,0,0,0,0
32.9,23.58,1.3952502120441053,0,4,0,1,0,0,0,0
65.76,52.7,1.2478178368121442,0,3,0,1,0,0,0,0
35.46,42.32,0.8379017013232515,1,4,0,1,0,0,0,0
424.15,72.14,5.8795397837538115,15,29,1,0,1,1,2,1
217.62,73.43,2.9636388397112894,5,13,0,0,1,0,0,0
67.45,63.97,1.054400500234485,0,3,0,1,0,0,0,0
96.17,90.07,1.0677251026979018,0,2,0,1,0,0,0,0
195.22,71.14,2.7441664323868427,4,7,0,1,0,0,1,0
28.99,53.89,0.5379476711820375,0,5,0,1,0,0,0,0
